symbol,action,entry,entry_time,exit_time,exit_price,exit_reason,pnl_usdt,confidence,tp1,sl,capital_after
SOL/USDT,SHORT,117.48649800000001,2025-03-10 17:00:00+00:00,2025-03-11 01:00:00+00:00,117.48649800000001,SL_HIT,65.2599,80,111.88684468719408,117.48649800000001,10567.06
SOL/USDT,SHORT,119.04618599999999,2025-03-11 01:00:00+00:00,2025-03-11 08:00:00+00:00,124.01638017957534,SL_HIT,-109.214,90,112.47482642723287,124.01638017957534,10457.85
SOL/USDT,SHORT,122.455504,2025-03-12 03:00:00+00:00,2025-03-12 11:00:00+00:00,126.19358150667956,SL_HIT,-109.3747,90,117.52855799109392,126.19358150667956,10348.47
SOL/USDT,SHORT,123.70525400000001,2025-03-12 17:00:00+00:00,2025-03-13 09:00:00+00:00,127.46614926021357,SL_HIT,-108.2501,90,118.74846765304858,127.46614926021357,10240.22
SOL/USDT,SHORT,117.31653200000001,2025-04-02 23:00:00+00:00,2025-04-04 16:00:00+00:00,121.30482448061018,SL_HIT,-106.6193,92,112.05356735918643,121.30482448061018,10133.6
SOL/USDT,SHORT,103.17936,2025-04-07 03:00:00+00:00,2025-04-07 13:00:00+00:00,103.17936,SL_HIT,132.7877,65,98.74714016445087,103.17936,10266.39
SOL/USDT,SHORT,104.249146,2025-04-08 16:00:00+00:00,2025-04-09 08:00:00+00:00,107.98514999109366,SL_HIT,-106.6745,78,99.31646667854179,107.98514999109366,10159.71
SOL/USDT,SHORT,104.389118,2025-04-09 12:00:00+00:00,2025-04-09 16:00:00+00:00,107.82651813634644,SL_HIT,-105.9167,77,99.8546424848714,107.82651813634644,10053.8
SOL/USDT,LONG,117.643524,2025-04-09 18:00:00+00:00,2025-04-10 12:00:00+00:00,113.13621554380241,SL_HIT,-104.2117,68,123.59837927493014,113.13621554380241,9949.59
SOL/USDT,SHORT,196.840624,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,202.8237633500505,SL_HIT,-104.0785,65,188.95498219993266,202.8237633500505,9845.51
SOL/USDT,SHORT,190.66186,2025-10-10 21:00:00+00:00,2025-10-12 15:00:00+00:00,190.66186,SL_HIT,63.1358,65,174.4039120427946,190.66186,9908.64
SOL/USDT,SHORT,189.502092,2025-10-16 17:00:00+00:00,2025-10-19 10:00:00+00:00,189.502092,SL_HIT,129.4268,90,181.92920401788083,189.502092,10038.07
SOL/USDT,SHORT,156.9686,2025-11-04 07:00:00+00:00,2025-11-04 11:00:00+00:00,161.74063138829993,SL_HIT,-105.0033,65,150.67915814893345,161.74063138829993,9933.07
SOL/USDT,SHORT,156.07877800000003,2025-11-04 17:00:00+00:00,2025-11-05 02:00:00+00:00,156.07877800000003,SL_HIT,61.1279,67,149.52151685226175,156.07877800000003,9994.2
SOL/USDT,SHORT,156.038786,2025-11-05 02:00:00+00:00,2025-11-05 17:00:00+00:00,162.0607878443166,SL_HIT,-103.5674,77,148.08228287424453,162.0607878443166,9890.63
SOL/USDT,SHORT,138.64226599999998,2025-11-14 12:00:00+00:00,2025-11-14 15:00:00+00:00,142.85309440284456,SL_HIT,-103.4654,80,133.09254079620723,142.85309440284456,9787.16
